project_id,donor,country_code_WB,region,colonial_relations,sector_code,office_presence,project_size_USD_calculated,startyear,completion_year,completion_year.1,evalyear,eval_lag,project_duration,external_evaluator,success
1374,AsianDB,LAO,East Asia & Pacific,No,240.0,1.0,25000000.0,1990,1994,1994,2001,2555,1460,independent eval office,0
1375,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,19000000.0,1987,1995,1995,1997,730,2920,independent eval office,1
1376,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,12000000.0,1986,1996,1996,1996,0,3650,external,1
1377,AsianDB,LAO,East Asia & Pacific,No,230.0,1.0,31500000.0,1992,1997,1997,1997,0,1825,external,1
1378,AsianDB,LAO,East Asia & Pacific,No,311.0,1.0,30000000.0,1992,1997,1997,1999,730,1825,independent eval office,0
1379,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,39000000.0,1989,1998,1998,2001,1095,3285,independent eval office,1
1380,AsianDB,LAO,East Asia & Pacific,No,140.0,1.0,9600000.4,1991,1998,1998,2000,730,2555,independent eval office,0
1381,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,34000000.0,1991,1998,1998,2001,1095,2555,independent eval office,1
1382,AsianDB,LAO,East Asia & Pacific,No,140.0,1.0,9500000.0,1992,1999,1999,1999,0,2555,external,1
1383,AsianDB,LAO,East Asia & Pacific,No,230.0,1.0,11000000.0,1988,1999,1999,2002,1095,4015,independent eval office,1
1384,AsianDB,LAO,East Asia & Pacific,No,230.0,1.0,60000000.0,1994,2000,2000,2002,730,2190,independent eval office,1
1385,AsianDB,LAO,East Asia & Pacific,No,112.0,1.0,13300000.0,1991,2000,2000,2000,0,3285,external,1
1386,AsianDB,LAO,East Asia & Pacific,No,140.0,1.0,13000000.0,1993,2000,2000,2003,1095,2555,independent eval office,0
1387,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,48000000.0,1995,2001,2001,2005,1460,2190,independent eval office,1
1388,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,15000000.0,1993,2001,2001,2001,0,2920,external,1
1389,AsianDB,LAO,East Asia & Pacific,No,122.0,1.0,5000000.0,1995,2002,2002,2006,1460,2555,independent eval office,1
1390,AsianDB,LAO,East Asia & Pacific,No,240.0,1.0,25000000.0,1996,2002,2002,2006,1460,2190,independent eval office,0
1391,AsianDB,LAO,East Asia & Pacific,No,430.0,1.0,20000000.0,1995,2002,2002,2002,0,2555,external,1
1392,AsianDB,LAO,East Asia & Pacific,No,230.0,1.0,52000000.0,1996,2002,2002,2004,730,2190,independent eval office,1
1393,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,26000000.0,1993,2003,2003,2003,0,3650,external,1
1394,AsianDB,LAO,East Asia & Pacific,No,114.0,1.0,20000000.0,1995,2004,2004,2004,0,3285,external,1
1395,AsianDB,LAO,East Asia & Pacific,No,312.0,1.0,11200000.0,1993,2005,2005,2005,0,4380,external,0
1396,AsianDB,LAO,East Asia & Pacific,No,430.0,1.0,27000000.0,1997,2005,2005,2005,0,2920,external,1
1397,AsianDB,LAO,East Asia & Pacific,No,230.0,1.0,30000000.0,1997,2005,2005,2005,0,2920,external,1
1398,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,46000000.0,1997,2006,2006,2006,0,3285,external,1
1399,AsianDB,LAO,East Asia & Pacific,No,311.0,1.0,14700000.0,1996,2006,2006,2006,0,3650,external,1
1400,AsianDB,LAO,East Asia & Pacific,No,410.0,1.0,5599999.9,1999,2007,2007,2008,365,2920,independent eval office,1
1401,AsianDB,LAO,East Asia & Pacific,No,430.0,1.0,20000000.0,2001,2007,2007,2010,1095,2190,independent eval office,1
1402,AsianDB,LAO,East Asia & Pacific,No,112.0,1.0,20000000.0,1998,2008,2008,2008,0,3650,independent eval office,1
1403,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,25000000.0,2000,2008,2008,2009,365,2920,independent eval office,0
1404,AsianDB,LAO,East Asia & Pacific,No,430.0,1.0,25000000.0,2001,2008,2008,2010,730,2555,independent eval office,1
1405,AsianDB,LAO,East Asia & Pacific,No,140.0,1.0,20000000.0,1999,2008,2008,2010,730,3285,independent eval office,0
1406,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,32000000.0,1999,2008,2008,2008,0,3285,independent eval office,1
1407,AsianDB,LAO,East Asia & Pacific,No,311.0,1.0,15620000.0,2000,2010,2010,2010,0,3650,external,1
1408,AsianDB,LAO,East Asia & Pacific,No,430.0,1.0,16000000.0,2003,2010,2010,2010,0,2555,external,1
1409,AsianDB,LAO,East Asia & Pacific,No,240.0,1.0,15000000.0,2002,2010,2010,2011,365,2920,independent eval office,0
1410,AsianDB,LAO,East Asia & Pacific,No,210.0,1.0,30000000.0,2002,2010,2010,2012,730,2920,independent eval office,0
1411,AsianDB,LAO,East Asia & Pacific,No,122.0,1.0,20000000.0,2000,2010,2010,2010,0,3650,external,1
1412,AsianDB,LAO,East Asia & Pacific,No,311.0,1.0,10000000.0,2004,2011,2011,2011,0,2555,external,1
1413,AsianDB,LAO,East Asia & Pacific,No,112.0,1.0,20000000.0,2001,2011,2011,2011,0,3650,external,1
1414,AsianDB,LAO,East Asia & Pacific,No,230.0,1.0,30000000.0,2003,2011,2011,2012,365,2920,independent eval office,1
1416,AsianDB,LAO,East Asia & Pacific,No,240.0,1.0,4000000.0,2002,2012,2012,2012,0,3650,external,0
1417,AsianDB,MYS,East Asia & Pacific,No,230.0,0.0,3099999.9,1969,1975,1975,1975,0,2190,independent eval office,1
1418,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,7199999.8,1968,1976,1976,1976,0,2920,independent eval office,1
1419,AsianDB,MYS,East Asia & Pacific,No,321.0,0.0,2800000.0,1969,1976,1976,1976,0,2555,independent eval office,1
1420,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,5000000.0,1969,1978,1978,1978,0,3285,independent eval office,1
1421,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,4199999.8,1970,1979,1979,1981,730,3285,independent eval office,0
1422,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,10900000.0,1972,1979,1979,1980,365,2555,independent eval office,1
1423,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,6099999.9,1972,1979,1979,1981,730,2555,independent eval office,1
1424,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,9800000.2,1973,1980,1980,1981,365,2555,independent eval office,1
1425,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,6460000.0,1973,1980,1980,1982,730,2555,independent eval office,1
1426,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,14000000.0,1974,1981,1981,1982,365,2555,independent eval office,1
1427,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,10000000.0,1977,1981,1981,1983,730,1460,independent eval office,1
1428,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,11500000.0,1974,1981,1981,1983,730,2555,independent eval office,1
1429,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,13400000.0,1971,1981,1981,1983,730,3650,independent eval office,1
1430,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,23700001.0,1975,1981,1981,1982,365,2190,independent eval office,1
1431,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,15100000.0,1974,1981,1981,1983,730,2555,independent eval office,1
1432,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,3500000.0,1970,1982,1982,1983,365,4380,independent eval office,0
1433,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,18000000.0,1974,1982,1982,1987,1825,2920,independent eval office,0
1434,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,53799999.0,1979,1983,1983,1985,730,1460,independent eval office,1
1435,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,16000000.0,1978,1984,1984,1986,730,2190,independent eval office,0
1436,AsianDB,MYS,East Asia & Pacific,No,230.0,0.0,22700001.0,1975,1984,1984,1985,365,3285,independent eval office,0
1437,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,18000000.0,1977,1984,1984,1987,1095,2555,independent eval office,0
1438,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,30400000.0,1973,1984,1984,1986,730,4015,independent eval office,0
1439,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,15000000.0,1976,1985,1985,1987,730,3285,independent eval office,1
1440,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,15300000.0,1977,1985,1985,1986,365,2920,independent eval office,0
1441,AsianDB,MYS,East Asia & Pacific,No,230.0,0.0,45400002.0,1978,1986,1986,1988,730,2920,independent eval office,1
1442,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,31740000.0,1978,1986,1986,1987,365,2920,independent eval office,0
1443,AsianDB,MYS,East Asia & Pacific,No,113.0,0.0,20000000.0,1980,1987,1987,1989,730,2555,independent eval office,1
1444,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,25400000.0,1979,1988,1988,1989,365,3285,independent eval office,0
1445,AsianDB,MYS,East Asia & Pacific,No,210.0,0.0,15000000.0,1982,1988,1988,1989,365,2190,independent eval office,1
1446,AsianDB,MYS,East Asia & Pacific,No,121.0,0.0,30000000.0,1981,1989,1989,1991,730,2920,independent eval office,0
1447,AsianDB,MYS,East Asia & Pacific,No,230.0,0.0,24000000.0,1982,1989,1989,1990,365,2555,independent eval office,0
1448,AsianDB,MYS,East Asia & Pacific,No,113.0,0.0,58000000.0,1983,1990,1990,1993,1095,2555,independent eval office,1
1449,AsianDB,MYS,East Asia & Pacific,No,312.0,0.0,24500000.0,1984,1990,1990,1991,365,2190,independent eval office,1
1450,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,45000000.0,1985,1991,1991,1994,1095,2190,independent eval office,1
1451,AsianDB,MYS,East Asia & Pacific,No,313.0,0.0,20600000.0,1981,1991,1991,1993,730,3650,independent eval office,1
1452,AsianDB,MYS,East Asia & Pacific,No,121.0,0.0,25799999.0,1981,1991,1991,1992,365,3650,independent eval office,0
1453,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,30200001.0,1982,1992,1992,1996,1460,3650,independent eval office,0
1454,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,25400000.0,1984,1992,1992,1993,365,2920,independent eval office,0
1455,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,40000000.0,1980,1992,1992,1994,730,4380,independent eval office,1
1456,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,24500000.0,1983,1993,1993,1996,1095,3650,independent eval office,1
1457,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,22700001.0,1982,1993,1993,1996,1095,4015,independent eval office,1
1458,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,42599998.0,1985,1995,1995,1995,0,3650,external,1
1459,AsianDB,MYS,East Asia & Pacific,No,313.0,0.0,13500000.0,1987,1995,1995,1995,0,2920,external,1
1460,AsianDB,MYS,East Asia & Pacific,No,121.0,0.0,50730000.0,1986,1995,1995,1997,730,3285,independent eval office,1
1461,AsianDB,MYS,East Asia & Pacific,No,230.0,0.0,49500000.0,1992,1996,1996,1996,0,1460,external,1
1462,AsianDB,MYS,East Asia & Pacific,No,312.0,0.0,29500000.0,1988,1998,1998,1998,0,3650,external,0
1463,AsianDB,MYS,East Asia & Pacific,No,230.0,0.0,64199996.99999999,1984,1998,1998,1998,0,5110,external,0
1464,AsianDB,MYS,East Asia & Pacific,No,122.0,0.0,105000000.0,1989,1999,1999,2002,1095,3650,independent eval office,1
1465,AsianDB,MYS,East Asia & Pacific,No,321.0,0.0,53000000.0,1991,2000,2000,2000,0,3285,external,1
1466,AsianDB,MYS,East Asia & Pacific,No,311.0,0.0,28500000.0,1993,2001,2001,2001,0,2920,external,1
1467,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,15000000.0,1990,2001,2001,2001,0,4015,external,0
1468,AsianDB,MYS,East Asia & Pacific,No,430.0,0.0,33200001.0,1989,2001,2001,2001,0,4380,external,0
1469,AsianDB,MYS,East Asia & Pacific,No,140.0,0.0,105000000.0,1992,2002,2002,2002,0,3650,external,1
1470,AsianDB,MYS,East Asia & Pacific,No,410.0,0.0,43000000.0,1991,2002,2002,2002,0,4015,external,1
1471,AsianDB,MYS,East Asia & Pacific,No,113.0,0.0,72000000.0,1995,2004,2004,2004,0,3285,external,1
1472,AsianDB,MYS,East Asia & Pacific,No,410.0,0.0,26299999.0,1996,2007,2007,2009,730,4015,independent eval office,1
1473,AsianDB,MYS,East Asia & Pacific,No,113.0,0.0,40000000.0,1997,2007,2007,2009,730,3650,independent eval office,0
1474,AsianDB,MDA,Europe & Central Asia,No,210.0,0.0,1000000.0,1981,1988,1988,1989,365,2555,independent eval office,0
1475,AsianDB,MDA,Europe & Central Asia,No,430.0,0.0,2380000.1,1984,1989,1989,1990,365,1825,independent eval office,1
1476,AsianDB,MDA,Europe & Central Asia,No,230.0,0.0,6099999.9,1987,1992,1992,1993,365,1825,independent eval office,1
1477,AsianDB,MDA,Europe & Central Asia,No,210.0,0.0,6400000.1,1988,1993,1993,1994,365,1825,independent eval office,1
1478,AsianDB,MDA,Europe & Central Asia,No,210.0,0.0,8800000.2,1993,1998,1998,2000,730,1825,independent eval office,1
1479,AsianDB,MDA,Europe & Central Asia,No,230.0,0.0,9199999.8,1991,1998,1998,2000,730,2555,independent eval office,1
1480,AsianDB,MDA,Europe & Central Asia,No,230.0,0.0,7000000.0,1997,2005,2005,2005,0,2920,external,1
1481,AsianDB,MDA,Europe & Central Asia,No,430.0,0.0,8000000.0,1999,2007,2007,2008,365,2920,independent eval office,0
1482,AsianDB,MDA,Europe & Central Asia,No,114.0,0.0,6300000.2,1998,2009,2009,2010,365,4015,independent eval office,1
1483,AsianDB,MDA,Europe & Central Asia,No,730.0,0.0,1820000.1,2005,2009,2009,2012,1095,1460,independent eval office,0
1484,AsianDB,MDA,Europe & Central Asia,No,230.0,0.0,8000000.0,2001,2011,2011,2011,0,3650,external,0
1485,AsianDB,MDA,Europe & Central Asia,No,220.0,0.0,9500000.0,2001,2011,2011,2011,0,3650,external,1
1486,AsianDB,MDA,Europe & Central Asia,No,113.0,0.0,6000000.0,2003,2012,2012,2012,0,3285,external,1
1487,AsianDB,MNG,East Asia & Pacific,No,331.0,1.0,30000000.0,1991,1993,1993,1996,1095,730,independent eval office,1
1488,AsianDB,MNG,East Asia & Pacific,No,321.0,1.0,30000000.0,1993,1998,1998,2000,730,1825,independent eval office,0
1489,AsianDB,MNG,East Asia & Pacific,No,210.0,1.0,36000000.0,1993,1999,1999,2002,1095,2190,independent eval office,1
1490,AsianDB,MNG,East Asia & Pacific,No,240.0,1.0,3000000.0,1993,2000,2000,2002,730,2555,independent eval office,0
1491,AsianDB,MNG,East Asia & Pacific,No,240.0,1.0,35000000.0,1996,2000,2000,2003,1095,1460,independent eval office,1
1492,AsianDB,MNG,East Asia & Pacific,No,311.0,1.0,35000000.0,1995,2000,2000,2002,730,1825,independent eval office,0
1493,AsianDB,MNG,East Asia & Pacific,No,220.0,1.0,24500000.0,1994,2001,2001,2003,730,2555,independent eval office,1
1494,AsianDB,MNG,East Asia & Pacific,No,210.0,1.0,25000000.0,1995,2001,2001,2007,2190,2190,independent eval office,1
1495,AsianDB,MNG,East Asia & Pacific,No,210.0,1.0,24000000.0,1995,2001,2001,2002,365,2190,independent eval office,1
1496,AsianDB,MNG,East Asia & Pacific,No,230.0,1.0,10000000.0,1996,2002,2002,2005,1095,2190,independent eval office,0
1497,AsianDB,MNG,East Asia & Pacific,No,230.0,1.0,40000000.0,1994,2002,2002,2002,0,2920,external,1
1498,AsianDB,MNG,East Asia & Pacific,No,151.0,1.0,25000000.0,1999,2002,2002,2008,2190,1095,independent eval office,0
1499,AsianDB,MNG,East Asia & Pacific,No,111.0,1.0,15500000.0,1996,2003,2003,2007,1460,2555,independent eval office,1
1500,AsianDB,MNG,East Asia & Pacific,No,430.0,1.0,6800000.2,1997,2003,2003,2003,0,2190,external,1
1501,AsianDB,MNG,East Asia & Pacific,No,121.0,1.0,15920000.0,1997,2004,2004,2008,1460,2555,independent eval office,1
1502,AsianDB,MNG,East Asia & Pacific,No,240.0,1.0,15000000.0,2000,2005,2005,2007,730,1825,independent eval office,1
1503,AsianDB,MNG,East Asia & Pacific,No,210.0,1.0,25000000.0,1999,2007,2007,2008,365,2920,independent eval office,1
1504,AsianDB,MNG,East Asia & Pacific,No,230.0,1.0,40000000.0,1997,2008,2008,2012,1460,4015,independent eval office,0
1505,AsianDB,MNG,East Asia & Pacific,No,160.0,1.0,15000000.0,2001,2009,2009,2009,0,2920,independent eval office,1
1506,AsianDB,MNG,East Asia & Pacific,No,113.0,1.0,14000000.0,2002,2009,2009,2009,0,2555,external,1
1507,AsianDB,MNG,East Asia & Pacific,No,311.0,1.0,17000000.0,2000,2009,2009,2009,0,3285,external,0
1508,AsianDB,MNG,East Asia & Pacific,No,240.0,1.0,8689999.6,2001,2009,2009,2010,365,2920,independent eval office,0
1509,AsianDB,MNG,East Asia & Pacific,No,160.0,1.0,12000000.0,2001,2010,2010,2012,730,3285,independent eval office,1
1510,AsianDB,MNG,East Asia & Pacific,No,130.0,1.0,9899999.6,2000,2010,2010,2012,730,3650,independent eval office,0
1511,AsianDB,MNG,East Asia & Pacific,No,430.0,1.0,20100000.0,2002,2010,2010,2011,365,2920,independent eval office,0
1512,AsianDB,MNG,East Asia & Pacific,No,121.0,1.0,14000000.0,2003,2010,2010,2010,0,2555,external,1
1513,AsianDB,MNG,East Asia & Pacific,No,151.0,1.0,15500000.0,2003,2012,2012,2012,0,3285,external,0
1514,AsianDB,MNG,East Asia & Pacific,No,240.0,1.0,10000000.0,2005,2012,2012,2012,0,2555,external,0
1515,AsianDB,MNG,East Asia & Pacific,No,111.0,1.0,13000000.0,2006,2012,2012,2012,0,2190,external,1
1516,AsianDB,MHL,East Asia & Pacific,No,313.0,0.0,6949999.8,1991,1997,1997,1997,0,2190,external,0
1517,AsianDB,MHL,East Asia & Pacific,No,151.0,0.0,12000000.0,1997,2001,2001,2003,730,1460,independent eval office,0
1518,AsianDB,MHL,East Asia & Pacific,No,122.0,0.0,5699999.8,1994,2002,2002,2005,1095,2920,independent eval office,0
1519,AsianDB,MHL,East Asia & Pacific,No,112.0,0.0,8000000.0,1993,2002,2002,2002,0,3285,external,1
1520,AsianDB,MHL,East Asia & Pacific,No,140.0,0.0,9199999.8,1995,2004,2004,2004,0,3285,external,0
1521,AsianDB,MHL,East Asia & Pacific,No,121.0,0.0,9250000.0,1999,2004,2004,2004,0,1825,external,1
1522,AsianDB,MHL,East Asia & Pacific,No,240.0,0.0,12000000.0,2001,2004,2004,2004,0,1095,external,0
1523,AsianDB,MHL,East Asia & Pacific,No,113.0,0.0,6829999.899999999,2000,2006,2006,2012,2190,2190,independent eval office,0
1524,AsianDB,MHL,East Asia & Pacific,No,210.0,0.0,7000000.0,2002,2008,2008,2009,365,2190,independent eval office,0
1525,AsianDB,MMR,East Asia & Pacific,No,321.0,0.0,25299999.0,1975,1980,1980,1982,730,1825,independent eval office,0
1526,AsianDB,MMR,East Asia & Pacific,No,313.0,0.0,9800000.2,1974,1980,1980,1982,730,2190,independent eval office,1
1527,AsianDB,MMR,East Asia & Pacific,No,321.0,0.0,6500000.0,1974,1981,1981,1983,730,2555,independent eval office,0
1528,AsianDB,MMR,East Asia & Pacific,No,230.0,0.0,6099999.9,1973,1984,1984,1984,0,4015,independent eval office,1
1529,AsianDB,MMR,East Asia & Pacific,No,321.0,0.0,5199999.8,1979,1984,1984,1986,730,1825,independent eval office,1
1530,AsianDB,MMR,East Asia & Pacific,No,311.0,0.0,5000000.0,1981,1985,1985,1986,365,1460,independent eval office,1
1531,AsianDB,MMR,East Asia & Pacific,No,321.0,0.0,5000000.0,1980,1985,1985,1987,730,1825,independent eval office,0
1532,AsianDB,MMR,East Asia & Pacific,No,312.0,0.0,25100000.0,1977,1985,1985,1986,365,2920,independent eval office,1
1533,AsianDB,MMR,East Asia & Pacific,No,140.0,0.0,15000000.0,1982,1991,1991,1993,730,3285,independent eval office,1
1534,AsianDB,MMR,East Asia & Pacific,No,122.0,0.0,18500000.0,1981,1991,1991,1995,1460,3650,independent eval office,0
1535,AsianDB,MMR,East Asia & Pacific,No,210.0,0.0,27000000.0,1983,1993,1993,1996,1095,3650,independent eval office,1
1536,AsianDB,NRU,East Asia & Pacific,No,151.0,0.0,5000000.0,1998,2003,2003,2003,0,1825,external,0
1537,AsianDB,NPL,South Asia,No,311.0,1.0,2400000.1,1970,1977,1977,1977,0,2555,independent eval office,1
1538,AsianDB,NPL,South Asia,No,311.0,1.0,4000000.0,1970,1979,1979,1981,730,3285,independent eval office,1
1539,AsianDB,NPL,South Asia,No,311.0,1.0,3000000.0,1974,1980,1980,1981,365,2190,independent eval office,0
1540,AsianDB,NPL,South Asia,No,230.0,1.0,2700000.0,1972,1980,1980,1981,365,2920,independent eval office,1
1541,AsianDB,NPL,South Asia,No,311.0,1.0,6000000.0,1977,1983,1983,1984,365,2190,independent eval office,1
1542,AsianDB,NPL,South Asia,No,210.0,1.0,10100000.0,1972,1983,1983,1984,365,4015,independent eval office,1
1543,AsianDB,NPL,South Asia,No,230.0,1.0,3800000.0,1975,1984,1984,1985,365,3285,independent eval office,1
1544,AsianDB,NPL,South Asia,No,113.0,1.0,4199999.8,1977,1985,1985,1987,730,2920,independent eval office,1
1545,AsianDB,NPL,South Asia,No,210.0,1.0,10000000.0,1975,1985,1985,1987,730,3650,independent eval office,1
1546,AsianDB,NPL,South Asia,No,311.0,1.0,4000000.0,1981,1986,1986,1987,365,1825,independent eval office,1
1547,AsianDB,NPL,South Asia,No,321.0,1.0,39500000.0,1976,1986,1986,1988,730,3650,independent eval office,0
1548,AsianDB,NPL,South Asia,No,230.0,1.0,18600000.0,1979,1986,1986,1987,365,2555,independent eval office,1
1549,AsianDB,NPL,South Asia,No,312.0,1.0,4900000.1,1977,1986,1986,1987,365,3285,independent eval office,1
1550,AsianDB,NPL,South Asia,No,311.0,1.0,4500000.0,1971,1987,1987,1988,365,5840,independent eval office,1
1551,AsianDB,NPL,South Asia,No,311.0,1.0,15000000.0,1983,1988,1988,1990,730,1825,independent eval office,0
1552,AsianDB,NPL,South Asia,No,311.0,1.0,15000000.0,1980,1988,1988,1988,0,2920,independent eval office,1
1553,AsianDB,NPL,South Asia,No,311.0,1.0,12280000.0,1979,1988,1988,1990,730,3285,independent eval office,0
1554,AsianDB,NPL,South Asia,No,430.0,1.0,14000000.0,1978,1989,1989,1990,365,4015,independent eval office,1
1555,AsianDB,NPL,South Asia,No,313.0,1.0,11800000.0,1980,1989,1989,1990,365,3285,independent eval office,1
1556,AsianDB,NPL,South Asia,No,311.0,1.0,11700000.0,1980,1990,1990,1993,1095,3650,independent eval office,0
1557,AsianDB,NPL,South Asia,No,430.0,1.0,13500000.0,1981,1990,1990,1993,1095,3285,independent eval office,0
1558,AsianDB,NPL,South Asia,No,312.0,1.0,16700001.0,1983,1991,1991,1992,365,2920,independent eval office,0
1559,AsianDB,NPL,South Asia,No,230.0,1.0,8300000.199999999,1981,1991,1991,1998,2555,3650,independent eval office,0
1560,AsianDB,NPL,South Asia,No,311.0,1.0,55000000.0,1988,1992,1992,1993,365,1460,independent eval office,0
1561,AsianDB,NPL,South Asia,No,112.0,1.0,8000000.0,1982,1992,1992,1994,730,3650,independent eval office,0
1562,AsianDB,NPL,South Asia,No,312.0,1.0,10000000.0,1985,1992,1992,1993,365,2555,independent eval office,1
1563,AsianDB,NPL,South Asia,No,140.0,1.0,9600000.4,1984,1993,1993,1997,1460,3285,independent eval office,0
1564,AsianDB,NPL,South Asia,No,311.0,1.0,24000000.0,1987,1993,1993,1997,1460,2190,independent eval office,0
1565,AsianDB,NPL,South Asia,No,311.0,1.0,17799999.0,1984,1994,1994,1997,1095,3650,independent eval office,1
1566,AsianDB,NPL,South Asia,No,311.0,1.0,14000000.0,1985,1995,1995,1998,1095,3650,independent eval office,0
1567,AsianDB,NPL,South Asia,No,311.0,1.0,14000000.0,1985,1995,1995,1995,0,3650,external,0
1568,AsianDB,NPL,South Asia,No,313.0,1.0,66099998.0,1986,1995,1995,1995,0,3285,external,0
1569,AsianDB,NPL,South Asia,No,311.0,1.0,20000000.0,1982,1995,1995,1998,1095,4745,independent eval office,0
1570,AsianDB,NPL,South Asia,No,210.0,1.0,17500000.0,1983,1996,1996,1996,0,4745,external,0
1571,AsianDB,NPL,South Asia,No,210.0,1.0,30000000.0,1986,1996,1996,1998,730,3650,independent eval office,1
1572,AsianDB,NPL,South Asia,No,230.0,1.0,28100000.0,1984,1996,1996,1999,1095,4380,independent eval office,1
1573,AsianDB,NPL,South Asia,No,210.0,1.0,11000000.0,1978,1996,1996,1999,1095,6570,independent eval office,1
1574,AsianDB,NPL,South Asia,No,230.0,1.0,20000000.0,1983,1997,1997,1999,730,5110,independent eval office,1
1575,AsianDB,NPL,South Asia,No,140.0,1.0,14400000.0,1989,1997,1997,1997,0,2920,external,1
1576,AsianDB,NPL,South Asia,No,430.0,1.0,20000000.0,1985,1997,1997,1997,0,4380,external,0
1577,AsianDB,NPL,South Asia,No,311.0,1.0,35000000.0,1991,1998,1998,1998,0,2555,external,0
1578,AsianDB,NPL,South Asia,No,210.0,1.0,50000000.0,1989,1998,1998,1998,0,3285,external,1
1579,AsianDB,NPL,South Asia,No,312.0,1.0,40000000.0,1990,1998,1998,2000,730,2920,independent eval office,0
1580,AsianDB,NPL,South Asia,No,311.0,1.0,11790000.0,1987,1998,1998,1998,0,4015,external,0
1581,AsianDB,NPL,South Asia,No,321.0,1.0,20580000.0,1993,1998,1998,2002,1460,1825,independent eval office,1
1582,AsianDB,NPL,South Asia,No,311.0,1.0,30000000.0,1990,1998,1998,1998,0,2920,external,0
1583,AsianDB,NPL,South Asia,No,332.0,1.0,10400000.0,1992,1999,1999,2000,365,2555,independent eval office,0
1584,AsianDB,NPL,South Asia,No,140.0,1.0,20000000.0,1992,1999,1999,1999,0,2555,external,1
1585,AsianDB,NPL,South Asia,No,311.0,1.0,30400000.0,1987,1999,1999,2002,1095,4380,independent eval office,1
1586,AsianDB,NPL,South Asia,No,322.0,1.0,31500000.0,1989,1999,1999,1999,0,3650,external,0
1587,AsianDB,NPL,South Asia,No,113.0,1.0,11800000.0,1989,1999,1999,2002,1095,3650,independent eval office,1
1588,AsianDB,NPL,South Asia,No,311.0,1.0,11400000.0,1989,1999,1999,1999,0,3650,external,1
1589,AsianDB,NPL,South Asia,No,311.0,1.0,36299999.0,1988,1999,1999,1999,0,4015,external,1
1590,AsianDB,NPL,South Asia,No,112.0,1.0,19500000.0,1991,2001,2001,2001,0,3650,external,0
1591,AsianDB,NPL,South Asia,No,230.0,1.0,51000000.0,1990,2001,2001,2004,1095,4015,independent eval office,1
1592,AsianDB,NPL,South Asia,No,113.0,1.0,12600000.0,1992,2001,2001,2004,1095,3285,independent eval office,1
1593,AsianDB,NPL,South Asia,No,430.0,1.0,12000000.0,1993,2001,2001,2003,730,2920,independent eval office,0
1594,AsianDB,NPL,South Asia,No,311.0,1.0,50000000.0,1998,2002,2002,2004,730,1460,independent eval office,1
1595,AsianDB,NPL,South Asia,No,210.0,1.0,27000000.0,1997,2002,2002,2002,0,1825,external,0
1596,AsianDB,NPL,South Asia,No,210.0,1.0,40000000.0,1995,2003,2003,2003,0,2920,external,1
1597,AsianDB,NPL,South Asia,No,311.0,1.0,16620000.999999998,1991,2003,2003,2003,0,4380,external,1
1598,AsianDB,NPL,South Asia,No,112.0,1.0,5000000.0,1993,2003,2003,2003,0,3650,external,1
1599,AsianDB,NPL,South Asia,No,311.0,1.0,13260000.0,1991,2004,2004,2004,0,4745,external,0
